Unnamed: 0,seqid,from_soil,Up0,Up1,Up2,Up3,Up4,Up5,Up6,Up7,Up8,Up9,Up10,Up11,id,status,prot_name,taxidstr,taxid,scientific_name,rank,superkingdom,kingdom,phylum,class,order,family,genus,species,full_lineage,group4,group8,ra_inf_g4,ra_inf_g8,dnra_pathway_present,denitrifier_pathway_present,metabolic_potential,genes_found_dnra,genes_found_denitrifier
1036,A0A4R5AFC7|unreviewed|nitrate,False,-0.0685535276445211,-0.0046345315385854,-0.0122777364639318,-0.0192831857958618,0.0054179872410535,0.0026783054193548,0.0232146334480591,0.003222939748791,-0.0087178701046824,-0.0089613492483551,0.014776909707365,-0.0116077382403609,A0A4R5AFC7,unreviewed,nitrate reductase (quinone),taxID:2530373,2530373.0,Jiangella aurantiaca,species,,Bacillati,Actinomycetota,Actinomycetes,Jiangellales,Jiangellaceae,Jiangella,Jiangella aurantiaca,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Jiangellales; Jiangellaceae; Jiangella,,,,,True,False,dnra,nirB,
1037,A0A151BVV7|unreviewed|nitrate,False,-0.0696480040779907,-0.0054660077895257,-0.0118126214670202,-0.0189291279767027,0.005598750158259,0.0023671313799197,0.0214304125550444,0.002589613470966,-0.0119433092022538,-0.0085570730755601,0.0139288700887593,-0.007596948085671,A0A151BVV7,unreviewed,nitrate reductase (quinone),taxID:1807500,1807500.0,Branchiibius sp. NY16-3462-2,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Dermacoccaceae,Branchiibius,Branchiibius sp. NY16-3462-2,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Dermacoccaceae; Branchiibius; unclassified Branchiibius,,,,,True,False,dnra,nirB,
1038,A0A2Y9C143|unreviewed|nitrate,False,-0.0692765019618218,-0.0054478231681643,-0.0118777152839038,-0.0188659348825759,0.0056352779582843,0.0023004007370204,0.0223530668811748,0.0026756204433917,-0.011519898020129,-0.0086415397471096,0.0141734891153139,-0.0079372744857003,A0A2Y9C143,unreviewed,nitrate reductase (quinone),taxID:672460,672460.0,Branchiibius hedensis,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Dermacoccaceae,Branchiibius,Branchiibius hedensis,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Dermacoccaceae; Branchiibius,,,,,True,False,dnra,nirB,
1039,A0A7Y5T8F2|unreviewed|nitrate,False,-0.0690893817758963,-0.0044662305428042,-0.0111491634891008,-0.0188016911075943,0.0051927751844895,0.0020836908017452,0.0233839974767841,0.0033314496693152,-0.0088421461309239,-0.0089796160447292,0.0132270525789004,-0.0105561376142691,A0A7Y5T8F2,unreviewed,nitrate reductase (quinone),taxID:1871072,1871072.0,Nocardioidaceae bacterium,species,,Bacillati,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,,Nocardioidaceae bacterium,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Propionibacteriales; Nocardioidaceae; unclassified Nocardioidaceae,,,,,True,False,dnra,nirB,
1040,A0A1E8CTQ3|unreviewed|nitrate,False,-0.0700668992059583,-0.0045627833823619,-0.012490248117256,-0.018925761158119,0.0062110753706203,0.0025715598363601,0.021966068334937,0.0041763332875731,-0.0099492656972283,-0.0094151663538214,0.0108257376958815,-0.0104037241432476,A0A1E8CTQ3,unreviewed,nitrate reductase (quinone),taxID:1869167,1869167.0,Humibacillus sp. DSM 29435,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Humibacillus,Humibacillus sp. DSM 29435,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Intrasporangiaceae; Humibacillus; unclassified Humibacillus,,,,,False,False,neither,,
1041,W9G783|unreviewed|nitrate,False,-0.0688189042283748,-0.0043372338257967,-0.0117327767094516,-0.0194299160077653,0.0053329314995459,0.0028112441510914,0.0227067257290152,0.0036365319800301,-0.0118806108500935,-0.0084433866128544,0.0127363478850435,-0.0109456833651429,W9G783,unreviewed,nitrate reductase (quinone),taxID:1386089,1386089.0,Intrasporangium oryzae NRRL B-24470,strain,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Intrasporangium,Intrasporangium oryzae,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Intrasporangiaceae; Intrasporangium; Intrasporangium oryzae,,,,,True,False,dnra,nirB,
1042,A0A0Q9TZ68|unreviewed|nitrate,False,-0.0688530596618936,-0.0045688993949859,-0.0119437676502751,-0.019140744526739,0.0054708983185297,0.0027109296795788,0.0224989105334343,0.0040526126210695,-0.0100745879294571,-0.0089648659805498,0.0129288644008649,-0.0118619277072566,A0A0Q9TZ68,unreviewed,nitrate reductase (quinone),taxID:1736418,1736418.0,Terrabacter sp. Soil810,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Terrabacter,Terrabacter sp. Soil810,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Intrasporangiaceae; Terrabacter; unclassified Terrabacter,,,,,True,False,dnra,nirB,
1043,A0A0Q9U6U6|unreviewed|nitrate,False,-0.0688856439122402,-0.0047267848494104,-0.0117094303274432,-0.0192232664021313,0.0054374007555801,0.0022351139236339,0.0226546678989706,0.0038862548332572,-0.0102254326067675,-0.0083770639986359,0.0130428449102989,-0.0116186464361331,A0A0Q9U6U6,unreviewed,nitrate reductase (quinone),taxID:1736419,1736419.0,Terrabacter sp. Soil811,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Terrabacter,Terrabacter sp. Soil811,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Intrasporangiaceae; Terrabacter; unclassified Terrabacter,,,,,True,False,dnra,nirB,
1044,A0A512CZG7|unreviewed|nitrate,False,-0.0684839072802467,-0.0044561495493547,-0.01192411904872,-0.0194140871026876,0.0052889660792812,0.0030447990880676,0.0229979115807956,0.0039874867001312,-0.0105092461776526,-0.0082824771151205,0.013176330858783,-0.0115135763305409,A0A512CZG7,unreviewed,nitrate reductase (quinone),taxID:422442,422442.0,Terrabacter aerolatus,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Terrabacter,Terrabacter aerolatus,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Intrasporangiaceae; Terrabacter,,,,,True,False,dnra,nirB,
1045,A0A543HA60|unreviewed|nitrate,False,-0.0688084950782633,-0.004587873008487,-0.011971827392962,-0.0193182749511969,0.0052790346968607,0.0029452135936603,0.0227583634646774,0.0040691179457749,-0.0103942973087786,-0.0081350641710793,0.0131404518715386,-0.0115757114306154,A0A543HA60,unreviewed,nitrate reductase (quinone),taxID:412689,412689.0,Humibacillus xanthopallidus,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Humibacillus,Humibacillus xanthopallidus,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Intrasporangiaceae; Humibacillus,,,,,True,False,dnra,nirB,
1046,A0A543PNE9|unreviewed|nitrate,False,-0.0688911644465535,-0.0045512013484789,-0.0118241840816209,-0.0193066629493146,0.0051639690997086,0.0029893394266939,0.0227714403261922,0.004242428639717,-0.0101474106869859,-0.008118052361136,0.0131735247783159,-0.011468357408675,A0A543PNE9,unreviewed,nitrate reductase (quinone),taxID:412689,412689.0,Humibacillus xanthopallidus,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Humibacillus,Humibacillus xanthopallidus,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Intrasporangiaceae; Humibacillus,,,,,True,False,dnra,nirB,
1047,A0A926K015|unreviewed|nitrate,False,-0.069114351691263,-0.005203818006884,-0.0116071635553605,-0.0189776798306901,0.0052095045735868,0.0019281135468044,0.022838562419202,0.0032980728054653,-0.0106962935859644,-0.008835978514657,0.014299504830742,-0.0112753982540569,A0A926K015,unreviewed,nitrate reductase (quinone),taxID:2766778,2766778.0,Terrabacter sp. MAHUQ-38,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Intrasporangiaceae,Terrabacter,Terrabacter sp. MAHUQ-38,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Intrasporangiaceae; Terrabacter; unclassified Terrabacter,,,,,True,False,dnra,nirB,
1048,A0A7Y5JST9|unreviewed|Nitrate,False,-0.0697410200297179,-0.0053103652848695,-0.0117793173164461,-0.0187312740524086,0.0061383655322853,0.002130491869781,0.0221624758807513,0.0030300415029856,-0.0097751487414062,-0.0080017958980389,0.0135358112858749,-0.0118346506699687,A0A7Y5JST9,unreviewed,nitrate reductase alpha subunit,taxID:2728912,2728912.0,Dermatophilaceae bacterium,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Dermatophilaceae,,Dermatophilaceae bacterium,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Dermatophilaceae; unclassified Dermatophilaceae,,,,,False,False,neither,,
1049,A0A7Y5KK77|unreviewed|Nitrate,False,-0.0697402658226271,-0.0053108726588988,-0.0117805474867458,-0.0187314266865976,0.006138509259668,0.0021306212917775,0.0221625061713588,0.003028705761108,-0.0097748831178014,-0.0080012392628952,0.0135374349287252,-0.0118354887112022,A0A7Y5KK77,unreviewed,nitrate reductase alpha subunit,taxID:2728912,2728912.0,Dermatophilaceae bacterium,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Dermatophilaceae,,Dermatophilaceae bacterium,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Dermatophilaceae; unclassified Dermatophilaceae,,,,,False,False,neither,,
1050,A0A850CN00|unreviewed|Nitrate,False,-0.0692093956648567,-0.0053534562370705,-0.0117551735691718,-0.0189414554011304,0.0061793278167018,0.0022848329549951,0.0224679645381135,0.0030561318060859,-0.0102148031541,-0.0068986993046548,0.0137077353621141,-0.0117990487869577,A0A850CN00,unreviewed,nitrate reductase alpha subunit,taxID:2728912,2728912.0,Dermatophilaceae bacterium,species,,Bacillati,Actinomycetota,Actinomycetes,Micrococcales,Dermatophilaceae,,Dermatophilaceae bacterium,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Micrococcales; Dermatophilaceae; unclassified Dermatophilaceae,,,,,False,False,neither,,
1051,A0A0K2YDN8|unreviewed|Nitrate,False,-0.0711990185959994,-0.0062378061239614,-0.0109215327292015,-0.0166722723674982,0.0061113985479405,0.0020660247530059,0.0198165598530844,0.0014599342794635,-0.0033320839024762,-0.00826748147108,0.0126358121516418,-0.0183109492172912,A0A0K2YDN8,unreviewed,nitrate reductase alpha subunit,taxID:260936,260936.0,Rhodococcus sp. RD6.2,species,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. RD6.2,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Nocardiaceae; Rhodococcus; unclassified Rhodococcus (in: high G+C Gram-positive bacteria),,,,,True,False,dnra,nirB,
1052,A0A541B7W6|unreviewed|Nitrate,False,-0.0706528935482221,-0.0060426430642899,-0.0103025341061301,-0.0169305897926221,0.006140337545407,0.0016876424161375,0.0202221212678867,0.0017030276770114,-0.0043934417883989,-0.0074811264105621,0.0115021937487733,-0.0187616582515476,A0A541B7W6,unreviewed,nitrate reductase alpha subunit,taxID:2546320,2546320.0,Rhodococcus spelaei,species,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,Rhodococcus spelaei,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Nocardiaceae; Rhodococcus,,,,,True,False,dnra,nirB,
1053,A0A1H7YA40|unreviewed|Nitrate,False,-0.0707102098675029,-0.0061969523259487,-0.0103390595703172,-0.016984838293998,0.0063011686314578,0.0015434112637321,0.0200669557221775,0.0015267817024594,-0.004091761588446,-0.0072203163329783,0.0111235398943143,-0.0190741951186501,A0A1H7YA40,unreviewed,nitrate reductase alpha subunit,taxID:183556,183556.0,Rhodococcus maanshanensis,species,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,Rhodococcus maanshanensis,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Nocardiaceae; Rhodococcus,,,,,True,False,dnra,nirB,
1054,A0A1P8YGX2|unreviewed|Nitrate,False,-0.0707026007133239,-0.0061765103343306,-0.0102901405742895,-0.0169910126587764,0.0062540998320865,0.0014801980330595,0.0200608497467515,0.0015526698359364,-0.0041445009644973,-0.0074357211502166,0.0110483606128738,-0.0190479066195961,A0A1P8YGX2,unreviewed,nitrate reductase alpha subunit,taxID:1805827,1805827.0,Rhodococcus sp. MTM3W5.2,species,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. MTM3W5.2,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Nocardiaceae; Rhodococcus; unclassified Rhodococcus (in: high G+C Gram-positive bacteria),,,,,True,False,dnra,nirB,
1055,A0AB35BAR7|unreviewed|Nitrate,False,-0.0707076279085174,-0.0062045332794434,-0.010276829826542,-0.0170043154065518,0.0062883130457427,0.0014728966519474,0.0200868172306314,0.0015332129240606,-0.0041328899844614,-0.0071627556379416,0.0110882466617517,-0.0190472894933731,A0AB35BAR7,unreviewed,nitrate reductase alpha subunit,taxID:2806602,2806602.0,Rhodococcus sp. PvR099,species,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Rhodococcus,Rhodococcus sp. PvR099,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Nocardiaceae; Rhodococcus; unclassified Rhodococcus (in: high G+C Gram-positive bacteria),,,,,True,False,dnra,nirB,
1056,A0A927PMG1|unreviewed|Nitrate,False,-0.0699190302767123,-0.0060024782568265,-0.0105178284674896,-0.0169247534966361,0.0080170991441424,0.0014930813040339,0.020412510381602,0.0013326190935934,-0.0012420859001417,-0.0073297385999161,0.0123767446400958,-0.0186049714504647,A0A927PMG1,unreviewed,nitrate reductase alpha subunit,taxID:2742202,2742202.0,Lolliginicoccus lacisalsi,species,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Hoyosellaceae,Lolliginicoccus,Lolliginicoccus lacisalsi,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Hoyosellaceae; Lolliginicoccus,,,,,True,False,dnra,nirB,
1057,A0A916X9D3|unreviewed|Nitrate,False,-0.0696170712264342,-0.0060949364880423,-0.0104403115856737,-0.0167561817899552,0.0068266969768903,0.0016428604493385,0.0207388729020016,0.0015261414713073,-0.0044089867809432,-0.0071262940856542,0.0130057842544672,-0.018938964436438,A0A916X9D3,unreviewed,nitrate reductase alpha subunit,taxID:1755582,1755582.0,Hoyosella rhizosphaerae,species,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Hoyosellaceae,Hoyosella,Hoyosella rhizosphaerae,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Hoyosellaceae; Hoyosella,,,,,True,False,dnra,nirB,
1058,A0A839RLD7|unreviewed|Nitrate,False,-0.069102536158595,-0.0056082108585761,-0.0100583965912411,-0.0169774537274556,0.0066713491029706,0.0018782752446626,0.0206750875858659,0.0023610371894434,-0.0042274482274496,-0.0074399855996493,0.0121027968078739,-0.0201409645419593,A0A839RLD7,unreviewed,nitrate reductase alpha subunit,taxID:616997,616997.0,Hoyosella altamirensis,species,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Hoyosellaceae,Hoyosella,Hoyosella altamirensis,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Hoyosellaceae; Hoyosella,,,,,True,False,dnra,nirB,
1059,F6EPR2|unreviewed|Nitrate,False,-0.0690000025890574,-0.0058434242576676,-0.0101909133915231,-0.0170132617555921,0.0066561035955899,0.0018254596099364,0.0208447374848663,0.0021711125961061,-0.0043595139265745,-0.0073814654037711,0.0120938182607288,-0.0201402372549061,F6EPR2,unreviewed,nitrate reductase alpha subunit,taxID:443218,443218.0,Hoyosella subflava DQS3-9A1,strain,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Hoyosellaceae,Hoyosella,Hoyosella subflava,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Hoyosellaceae; Hoyosella; Hoyosella subflava,,,,,True,False,dnra,nirB,
1060,A0A3M2LGN7|unreviewed|Nitrate,False,-0.0697390606977538,-0.0057021081610014,-0.0106280331845867,-0.0171133740195057,0.0063519406512217,0.0013331189749184,0.0204175309444867,0.0018101392251342,-0.0054781325487015,-0.0078285112647485,0.0129134031060853,-0.0195555926630369,A0A3M2LGN7,unreviewed,nitrate reductase alpha subunit,taxID:2483361,2483361.0,Nocardia stercoris,species,,Bacillati,Actinomycetota,Actinomycetes,Mycobacteriales,Nocardiaceae,Nocardia,Nocardia stercoris,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Nocardiaceae; Nocardia,,,,,True,False,dnra,nirB,
1061,A0A951E7U6|unreviewed|Nitrate,False,-0.0705691493021708,-0.0057491613898839,-0.0115461809447964,-0.0175937064978792,0.0069899330496313,0.0020073482655303,0.0203022596885284,0.0020826542136942,-0.0041258080681264,-0.0081906583240905,0.0120661356299274,-0.0184104917745029,A0A951E7U6,unreviewed,nitrate reductase alpha subunit,taxID:2201155,2201155.0,Pseudonocardiales bacterium,species,,Bacillati,Actinomycetota,Actinomycetes,Pseudonocardiales,,,Pseudonocardiales bacterium,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Pseudonocardiales; unclassified Pseudonocardiales,,,,,False,False,neither,,
1062,A0A2W6E545|unreviewed|4Fe-4S,False,-0.0832635935376835,-0.005456797607846,-0.0096860010686971,-0.0169739981949819,0.0067104982725324,0.0010663417336985,-0.0270665922749364,0.0013487325642084,-0.0013857675640126,-0.0101751761446863,0.0160499140812886,-0.0220297685871213,A0A2W6E545,unreviewed,4fe-4s mo/w bis-mgd-type domain-containing protein,taxID:2201155,2201155.0,Pseudonocardiales bacterium,species,,Bacillati,Actinomycetota,Actinomycetes,Pseudonocardiales,,,Pseudonocardiales bacterium,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Pseudonocardiales; unclassified Pseudonocardiales,,,,,False,False,neither,,
1063,A0A951BGJ8|unreviewed|Nitrate,False,-0.0711768281801887,-0.0064264973586794,-0.0111859719408424,-0.0178317160210017,0.0060812659000044,0.0016862272641587,0.019914694521404,0.0017318494254411,-0.0048363394266891,-0.0081402572077225,0.0113569181136074,-0.0168454818544786,A0A951BGJ8,unreviewed,nitrate reductase alpha subunit,taxID:2201155,2201155.0,Pseudonocardiales bacterium,species,,Bacillati,Actinomycetota,Actinomycetes,Pseudonocardiales,,,Pseudonocardiales bacterium,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Pseudonocardiales; unclassified Pseudonocardiales,,,,,False,False,neither,,
1064,A0A6G2ILG2|unreviewed|Nitrate,False,-0.0697675155355904,-0.0056361558107269,-0.0125410971618966,-0.0178048821526024,0.0069463092733346,0.002611686622936,0.0201483342660902,0.0028224626980234,-0.005467582096538,-0.0077590884111951,0.0143607166745071,-0.0182220507028859,A0A6G2ILG2,unreviewed,nitrate reductase alpha subunit,taxID:2692198,2692198.0,Streptomyces sp. HUCO-GS316,species,,Bacillati,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces sp. HUCO-GS316,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces; unclassified Streptomyces,,,,,True,False,dnra,nirB,
1065,A0A6H9UY44|unreviewed|Nitrate,False,-0.0695090171536924,-0.0055989059569945,-0.0127310116253997,-0.0178165424441281,0.0068785014759925,0.0024587590642942,0.0199609054999301,0.0026132497293825,-0.0057208720918699,-0.0080041829168337,0.0148769789487338,-0.0188549825254804,A0A6H9UY44,unreviewed,nitrate reductase alpha subunit,taxID:2615112,2615112.0,Streptomyces luteolifulvus,species,,Bacillati,Actinomycetota,Actinomycetes,Kitasatosporales,Streptomycetaceae,Streptomyces,Streptomyces luteolifulvus,cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Kitasatosporales; Streptomycetaceae; Streptomyces,,,,,True,False,dnra,nirB,
